N,K,plan,path,vfft_ns,mkl_ns,vfft_gflops,ratio_vs_mkl,rt_err,route,flip
977,1,z:ilp,nat-oop,5403,5985,8.980,1.108,1.055e-15,prime,0
977,1,z:ilp,nat-oop,5460,5999,8.886,1.099,1.055e-15,prime,1
978,1,z:ilp,nat-oop,6647,6000,7.308,0.903,1.054e-15,prime,0
978,1,z:ilp,nat-oop,5051,5978,9.617,1.184,1.054e-15,prime,1
979,1,z:ilp,nat-oop,5274,16947,9.221,3.213,1.084e-15,prime,0
979,1,z:ilp,nat-oop,5281,16942,9.210,3.208,1.084e-15,prime,1
980,1,z:ilp,nat-oop,1268,1404,38.394,1.107,5.528e-16,flat,0
980,1,z:ilp,nat-oop,1256,1406,38.771,1.119,5.528e-16,flat,1
981,1,z:ilp,nat-oop,5417,6001,8.998,1.108,9.347e-16,prime,0
981,1,z:ilp,nat-oop,5203,6041,9.369,1.161,9.347e-16,prime,1
982,1,z:ilp,nat-oop,5018,6024,9.726,1.200,6.965e-16,prime,0
982,1,z:ilp,nat-oop,5159,5970,9.459,1.157,6.965e-16,prime,1
983,1,z:ilp,nat-oop,5126,5947,9.531,1.160,9.591e-16,prime,0
983,1,z:ilp,nat-oop,5172,5959,9.447,1.152,9.591e-16,prime,1
984,1,z:ilp,nat-oop,2062,5127,23.722,2.486,5.231e-16,chain3,0
984,1,z:ilp,nat-oop,2082,5128,23.497,2.463,5.231e-16,chain3,1
985,1,z:ilp,nat-oop,5395,6043,9.078,1.120,1.347e-15,prime,0
985,1,z:ilp,nat-oop,5755,6101,8.510,1.060,1.347e-15,prime,1
986,1,z:ilp,nat-oop,2783,4792,17.616,1.722,9.015e-16,flat,0
986,1,z:ilp,nat-oop,2754,4797,17.807,1.742,9.015e-16,flat,1
987,1,z:ilp,nat-oop,2258,7380,21.738,3.268,5.529e-16,2p,0
987,1,z:ilp,nat-oop,2143,7369,22.908,3.439,5.529e-16,2p,1
988,1,z:ilp,nat-oop,2025,2800,24.266,1.383,6.359e-16,chain3,0
988,1,z:ilp,nat-oop,1684,2798,29.192,1.662,6.359e-16,chain3,1
989,1,z:ilp,nat-oop,2691,8678,18.285,3.225,1.255e-15,flat,0
989,1,z:ilp,nat-oop,3184,8677,15.455,2.726,1.255e-15,flat,1
990,1,z:ilp,nat-oop,1211,1499,40.668,1.238,6.615e-16,chain3,0
990,1,z:ilp,nat-oop,1196,1499,41.199,1.254,6.615e-16,chain3,1
991,1,z:ilp,nat-oop,5129,5985,9.615,1.167,8.384e-16,prime,0
991,1,z:ilp,nat-oop,5142,5991,9.590,1.165,8.384e-16,prime,1
992,1,z:ilp,nat-oop,1990,3917,24.808,1.968,1.413e-15,flat,0
992,1,z:ilp,nat-oop,2336,3916,21.135,1.676,1.413e-15,flat,1
993,1,z:ilp,nat-oop,5056,6017,9.777,1.190,7.810e-16,prime,0
993,1,z:ilp,nat-oop,5133,6048,9.630,1.178,7.810e-16,prime,1
994,1,z:ilp,nat-oop,5105,9851,9.693,1.930,8.288e-16,prime,0
994,1,z:ilp,nat-oop,5146,9829,9.617,1.910,8.288e-16,prime,1
995,1,z:ilp,nat-oop,5075,5972,9.763,1.177,8.266e-16,prime,0
995,1,z:ilp,nat-oop,5231,6024,9.471,1.151,8.266e-16,prime,1
996,1,z:ilp,nat-oop,5171,11487,9.593,2.222,9.790e-16,prime,0
996,1,z:ilp,nat-oop,5138,11495,9.654,2.237,9.790e-16,prime,1
997,1,z:ilp,nat-oop,5092,6062,9.752,1.190,9.498e-16,prime,0
997,1,z:ilp,nat-oop,5139,6055,9.662,1.178,9.498e-16,prime,1
998,1,z:ilp,nat-oop,5055,6016,9.835,1.190,8.496e-16,prime,0
998,1,z:ilp,nat-oop,6550,6019,7.590,0.919,8.496e-16,prime,1
999,1,z:ilp,nat-oop,2800,5686,17.774,2.031,7.611e-16,2p,0
999,1,z:ilp,nat-oop,3772,5685,13.196,1.507,7.611e-16,2p,1
1000,1,z:ilp,nat-oop,1060,1416,47.004,1.336,5.604e-16,chain3,0
1000,1,z:ilp,nat-oop,1059,1420,47.072,1.341,5.604e-16,chain3,1
1001,1,z:ilp,nat-oop,1515,1471,32.927,0.971,8.090e-16,flat,0
1001,1,z:ilp,nat-oop,1490,1472,33.476,0.988,8.090e-16,flat,1
1002,1,z:ilp,nat-oop,5269,5995,9.479,1.138,1.429e-15,prime,0
1002,1,z:ilp,nat-oop,5174,6007,9.653,1.161,1.429e-15,prime,1
1003,1,z:ilp,nat-oop,5133,11291,9.740,2.199,7.058e-16,prime,0
1003,1,z:ilp,nat-oop,5408,11272,9.246,2.084,7.058e-16,prime,1
1004,1,z:ilp,nat-oop,5112,5961,9.793,1.166,6.760e-16,prime,0
1004,1,z:ilp,nat-oop,5120,5956,9.776,1.163,6.760e-16,prime,1
1005,1,z:ilp,nat-oop,5465,11700,9.171,2.141,7.173e-16,prime,0
1005,1,z:ilp,nat-oop,5246,11694,9.552,2.229,7.173e-16,prime,1
1006,1,z:ilp,nat-oop,5046,6036,9.942,1.196,7.821e-16,prime,0
1006,1,z:ilp,nat-oop,4990,6003,10.054,1.203,7.821e-16,prime,1
1007,1,z:ilp,nat-oop,5485,10444,9.157,1.904,8.589e-16,prime,0
1007,1,z:ilp,nat-oop,5250,10486,9.567,1.997,8.589e-16,prime,1
1008,1,z:ilp,nat-oop,1044,1317,48.171,1.262,7.605e-16,chain3,0
1008,1,z:ilp,nat-oop,1061,1317,47.388,1.241,7.605e-16,chain3,1
1009,1,z:ilp,nat-oop,5231,6036,9.624,1.154,1.135e-15,prime,0
1009,1,z:ilp,nat-oop,5215,6047,9.653,1.160,1.135e-15,prime,1
1010,1,z:ilp,nat-oop,5157,15683,9.773,3.041,8.998e-16,prime,0
1010,1,z:ilp,nat-oop,5198,15673,9.696,3.015,8.998e-16,prime,1
1011,1,z:ilp,nat-oop,5142,6003,9.813,1.168,9.380e-16,prime,0
1011,1,z:ilp,nat-oop,5086,5989,9.921,1.177,9.380e-16,prime,1
1012,1,z:ilp,nat-oop,2131,3289,23.708,1.543,6.085e-16,chain3,0
1012,1,z:ilp,nat-oop,1853,3294,27.258,1.777,6.085e-16,chain3,1
1013,1,z:ilp,nat-oop,5455,6040,9.270,1.107,1.061e-15,prime,0
1013,1,z:ilp,nat-oop,5419,6108,9.332,1.127,1.061e-15,prime,1
1014,1,z:ilp,nat-oop,1446,1597,35.005,1.105,6.311e-16,chain3,0
1014,1,z:ilp,nat-oop,1449,1610,34.936,1.111,6.311e-16,chain3,1
1015,1,z:ilp,nat-oop,1864,4357,27.196,2.338,7.427e-16,flat,0
1015,1,z:ilp,nat-oop,2219,4359,22.838,1.964,7.427e-16,flat,1
1016,1,z:ilp,nat-oop,5068,18405,10.012,3.632,6.895e-16,prime,0
1016,1,z:ilp,nat-oop,5078,18409,9.992,3.625,6.895e-16,prime,1
1017,1,z:ilp,nat-oop,5478,6040,9.274,1.103,9.615e-16,prime,0
1017,1,z:ilp,nat-oop,5236,6044,9.702,1.154,9.615e-16,prime,1
1018,1,z:ilp,nat-oop,5171,6016,9.834,1.163,6.989e-16,prime,0
1018,1,z:ilp,nat-oop,5154,6027,9.868,1.169,6.989e-16,prime,1
1019,1,z:ilp,nat-oop,5264,6024,9.673,1.145,9.110e-16,prime,0
1019,1,z:ilp,nat-oop,5189,6014,9.811,1.159,9.110e-16,prime,1
1020,1,z:ilp,nat-oop,1474,2693,34.584,1.827,5.605e-16,chain3,0
1020,1,z:ilp,nat-oop,1437,2692,35.460,1.873,5.605e-16,chain3,1
1021,1,z:ilp,nat-oop,5159,6052,9.891,1.173,9.651e-16,prime,0
1021,1,z:ilp,nat-oop,5350,6085,9.538,1.137,9.651e-16,prime,1
1022,1,z:ilp,nat-oop,5144,10640,9.932,2.069,9.388e-16,prime,0
1022,1,z:ilp,nat-oop,5145,10655,9.930,2.071,9.388e-16,prime,1
1023,1,z:ilp,nat-oop,2295,4651,22.281,2.026,5.272e-16,chain3,0
1023,1,z:ilp,nat-oop,2670,4647,19.152,1.740,5.272e-16,chain3,1
1024,1,z:ilp,nat-oop,735,865,69.698,1.178,4.013e-16,ztt,0
1024,1,z:ilp,nat-oop,717,863,71.381,1.204,4.013e-16,ztt,1
1025,1,z:ilp,nat-oop,2004,6573,25.574,3.279,5.995e-16,2p,0
1025,1,z:ilp,nat-oop,2123,6569,24.149,3.095,5.995e-16,2p,1
1026,1,z:ilp,nat-oop,1574,2901,32.604,1.843,5.353e-16,chain3,0
1026,1,z:ilp,nat-oop,1595,2904,32.180,1.821,5.353e-16,chain3,1
1027,1,z:ilp,nat-oop,10385,14631,4.947,1.409,7.327e-16,prime,0
1027,1,z:ilp,nat-oop,10415,14857,4.932,1.426,7.327e-16,prime,1
1028,1,z:ilp,nat-oop,10638,9912,4.835,0.932,1.027e-15,prime,0
1028,1,z:ilp,nat-oop,10540,9969,4.879,0.946,1.027e-15,prime,1
1029,1,z:ilp,nat-oop,1594,1573,32.306,0.987,5.899e-16,flat,0
1029,1,z:ilp,nat-oop,1546,1556,33.298,1.006,5.899e-16,flat,1
1030,1,z:ilp,nat-oop,10612,16314,4.857,1.537,6.767e-16,prime,0
1030,1,z:ilp,nat-oop,10655,16251,4.837,1.525,6.767e-16,prime,1
1031,1,z:ilp,nat-oop,10658,9885,4.842,0.928,1.068e-15,prime,0
1031,1,z:ilp,nat-oop,10474,9913,4.927,0.946,1.068e-15,prime,1
1032,1,z:ilp,nat-oop,2226,5618,23.208,2.524,6.007e-16,chain3,0
1032,1,z:ilp,nat-oop,2148,5610,24.045,2.611,6.007e-16,chain3,1
1033,1,z:ilp,nat-oop,8574,9984,6.031,1.164,9.093e-16,prime,0
1033,1,z:ilp,nat-oop,8755,9973,5.907,1.139,9.093e-16,prime,1
1034,1,z:ilp,nat-oop,3314,6688,15.620,2.018,1.072e-15,flat,0
1034,1,z:ilp,nat-oop,3306,6663,15.661,2.016,1.072e-15,flat,1
1035,1,z:ilp,nat-oop,1843,3669,28.121,1.991,6.139e-16,flat,0
1035,1,z:ilp,nat-oop,1872,3712,27.685,1.983,6.139e-16,flat,1
1036,1,z:ilp,nat-oop,1893,4898,27.403,2.587,6.614e-16,flat,0
1036,1,z:ilp,nat-oop,1936,4908,26.807,2.536,6.614e-16,flat,1
1037,1,z:ilp,nat-oop,10469,12270,4.962,1.172,8.114e-16,prime,0
1037,1,z:ilp,nat-oop,10453,12262,4.969,1.173,8.114e-16,prime,1
1038,1,z:ilp,nat-oop,10399,9928,5.000,0.955,9.974e-16,prime,0
1038,1,z:ilp,nat-oop,11880,9932,4.377,0.836,9.974e-16,prime,1
1039,1,z:ilp,nat-oop,10378,9883,5.016,0.952,9.890e-16,prime,0
1039,1,z:ilp,nat-oop,10330,9882,5.040,0.957,9.890e-16,prime,1
1040,1,z:ilp,nat-oop,1189,1490,43.833,1.253,6.125e-16,chain3,0
1040,1,z:ilp,nat-oop,1200,1491,43.428,1.242,6.125e-16,chain3,1
1041,1,z:ilp,nat-oop,10468,9960,4.984,0.951,8.218e-16,prime,0
1041,1,z:ilp,nat-oop,10407,9974,5.013,0.958,8.218e-16,prime,1
1042,1,z:ilp,nat-oop,10514,9925,4.968,0.944,7.006e-16,prime,0
1042,1,z:ilp,nat-oop,10519,9954,4.966,0.946,7.006e-16,prime,1
1043,1,z:ilp,nat-oop,10625,9912,4.921,0.933,8.049e-16,prime,0
1043,1,z:ilp,nat-oop,10617,9903,4.925,0.933,8.049e-16,prime,1
1044,1,z:ilp,nat-oop,2391,4074,21.891,1.704,6.775e-16,chain3,0
1044,1,z:ilp,nat-oop,2872,4068,18.229,1.417,6.775e-16,chain3,1
1045,1,z:ilp,nat-oop,1861,3088,28.156,1.659,6.338e-16,flat,0
1045,1,z:ilp,nat-oop,1845,3127,28.397,1.695,6.338e-16,flat,1
1046,1,z:ilp,nat-oop,12607,9955,4.161,0.790,8.846e-16,prime,0
1046,1,z:ilp,nat-oop,10588,9932,4.955,0.938,8.846e-16,prime,1
1047,1,z:ilp,nat-oop,10538,9903,4.984,0.940,7.265e-16,prime,0
1047,1,z:ilp,nat-oop,10674,9928,4.920,0.930,7.265e-16,prime,1
1048,1,z:ilp,nat-oop,10434,19662,5.039,1.884,8.817e-16,prime,0
1048,1,z:ilp,nat-oop,10427,19667,5.042,1.886,8.817e-16,prime,1
1049,1,z:ilp,nat-oop,10774,9996,4.885,0.928,8.971e-16,prime,0
1049,1,z:ilp,nat-oop,10673,9990,4.932,0.936,8.971e-16,prime,1
1050,1,z:ilp,nat-oop,1667,1488,31.613,0.893,7.333e-16,chain3,0
1050,1,z:ilp,nat-oop,1635,1490,32.221,0.911,7.333e-16,chain3,1
1051,1,z:ilp,nat-oop,5715,9932,9.229,1.738,1.014e-15,prime,0
1051,1,z:ilp,nat-oop,5505,9918,9.582,1.802,1.014e-15,prime,1
1052,1,z:ilp,nat-oop,10659,9884,4.954,0.927,7.834e-16,prime,0
1052,1,z:ilp,nat-oop,10627,9896,4.969,0.931,7.834e-16,prime,1
1053,1,z:ilp,nat-oop,1646,1805,32.118,1.097,9.486e-16,chain3,0
1053,1,z:ilp,nat-oop,1646,1836,32.112,1.115,9.486e-16,chain3,1
1054,1,z:ilp,nat-oop,3148,5319,16.809,1.689,1.677e-15,flat,0
1054,1,z:ilp,nat-oop,3029,5314,17.468,1.754,1.677e-15,flat,1
1055,1,z:ilp,nat-oop,10540,9935,5.026,0.943,7.450e-16,prime,0
1055,1,z:ilp,nat-oop,10497,9943,5.047,0.947,7.450e-16,prime,1
1056,1,z:ilp,nat-oop,1215,1630,43.638,1.341,7.219e-16,chain3,0
1056,1,z:ilp,nat-oop,1228,1632,43.176,1.329,7.219e-16,chain3,1
1057,1,z:ilp,nat-oop,10552,10023,5.031,0.950,8.182e-16,prime,0
1057,1,z:ilp,nat-oop,10704,9996,4.960,0.934,8.182e-16,prime,1
1058,1,z:ilp,nat-oop,2786,5125,19.077,1.840,1.314e-15,flat,0
1058,1,z:ilp,nat-oop,3272,5056,16.245,1.545,1.314e-15,flat,1
1059,1,z:ilp,nat-oop,10361,9939,5.135,0.959,8.147e-16,prime,0
1059,1,z:ilp,nat-oop,10529,9953,5.053,0.945,8.147e-16,prime,1
1060,1,z:ilp,nat-oop,10538,7315,5.054,0.694,8.024e-16,prime,0
1060,1,z:ilp,nat-oop,10497,7317,5.074,0.697,8.024e-16,prime,1
1061,1,z:ilp,nat-oop,10699,9998,4.984,0.934,8.183e-16,prime,0
1061,1,z:ilp,nat-oop,10536,10027,5.061,0.952,8.183e-16,prime,1
1062,1,z:ilp,nat-oop,10657,8323,5.009,0.781,1.012e-15,prime,0
1062,1,z:ilp,nat-oop,10536,8323,5.067,0.790,1.012e-15,prime,1
1063,1,z:ilp,nat-oop,10550,9921,5.065,0.940,7.614e-16,prime,0
1063,1,z:ilp,nat-oop,10671,9931,5.008,0.931,7.614e-16,prime,1
1064,1,z:ilp,nat-oop,1408,2930,37.995,2.081,4.162e-16,chain3,0
1064,1,z:ilp,nat-oop,1461,2922,36.603,1.999,4.162e-16,chain3,1
1065,1,z:ilp,nat-oop,10822,13289,4.948,1.228,7.239e-16,prime,0
1065,1,z:ilp,nat-oop,10408,13291,5.145,1.277,7.239e-16,prime,1
1066,1,z:ilp,nat-oop,3211,5963,16.694,1.857,8.552e-16,flat,0
1066,1,z:ilp,nat-oop,3221,5967,16.645,1.853,8.552e-16,flat,1
1067,1,z:ilp,nat-oop,10459,9919,5.131,0.948,1.130e-15,prime,0
1067,1,z:ilp,nat-oop,10385,9927,5.168,0.956,1.130e-15,prime,1
1068,1,z:ilp,nat-oop,10599,13756,5.069,1.298,8.707e-16,prime,0
1068,1,z:ilp,nat-oop,10526,13745,5.104,1.306,8.707e-16,prime,1
1069,1,z:ilp,nat-oop,10702,9996,5.025,0.934,1.287e-15,prime,0
1069,1,z:ilp,nat-oop,10623,10001,5.063,0.941,1.287e-15,prime,1
1070,1,z:ilp,nat-oop,13597,17340,3.960,1.275,6.667e-16,prime,0
1070,1,z:ilp,nat-oop,10374,17311,5.190,1.669,6.667e-16,prime,1
1071,1,z:ilp,nat-oop,1873,3096,28.775,1.653,5.694e-16,flat,0
1071,1,z:ilp,nat-oop,1822,3107,29.581,1.705,5.694e-16,flat,1
1072,1,z:ilp,nat-oop,10673,9064,5.055,0.849,6.860e-16,prime,0
1072,1,z:ilp,nat-oop,10718,9064,5.034,0.846,6.860e-16,prime,1
1073,1,z:ilp,nat-oop,2893,9384,18.668,3.243,5.882e-16,2p,0
1073,1,z:ilp,nat-oop,2946,9246,18.331,3.138,5.882e-16,2p,1
1074,1,z:ilp,nat-oop,10382,9977,5.208,0.961,7.435e-16,prime,0
1074,1,z:ilp,nat-oop,10590,9979,5.106,0.942,7.435e-16,prime,1
1075,1,z:ilp,nat-oop,2271,7239,23.830,3.187,6.770e-16,2p,0
1075,1,z:ilp,nat-oop,2461,7205,21.992,2.928,6.770e-16,2p,1
1076,1,z:ilp,nat-oop,10665,9917,5.081,0.930,9.074e-16,prime,0
1076,1,z:ilp,nat-oop,10382,9928,5.219,0.956,9.074e-16,prime,1
1077,1,z:ilp,nat-oop,10478,10001,5.177,0.954,7.248e-16,prime,0
1077,1,z:ilp,nat-oop,10717,10000,5.061,0.933,7.248e-16,prime,1
1078,1,z:ilp,nat-oop,1871,1932,29.023,1.033,6.654e-16,flat,0
1078,1,z:ilp,nat-oop,1852,1937,29.317,1.046,6.654e-16,flat,1
1079,1,z:ilp,nat-oop,10442,16983,5.205,1.626,1.101e-15,prime,0
1079,1,z:ilp,nat-oop,10428,16631,5.213,1.595,1.101e-15,prime,1
1080,1,z:ilp,nat-oop,1172,1670,46.435,1.425,7.967e-16,chain3,0
1080,1,z:ilp,nat-oop,1169,1671,46.566,1.430,7.967e-16,chain3,1
1081,1,z:ilp,nat-oop,3829,10353,14.225,2.704,5.741e-16,2p,0
1081,1,z:ilp,nat-oop,5600,10539,9.728,1.882,5.741e-16,2p,1
1082,1,z:ilp,nat-oop,10589,9982,5.149,0.943,9.536e-16,prime,0
1082,1,z:ilp,nat-oop,13442,9984,4.057,0.743,9.536e-16,prime,1
1083,1,z:ilp,nat-oop,2043,5004,26.722,2.450,5.047e-16,chain3,0
1083,1,z:ilp,nat-oop,2404,4996,22.705,2.078,5.047e-16,chain3,1
1084,1,z:ilp,nat-oop,10355,9920,5.277,0.958,1.028e-15,prime,0
1084,1,z:ilp,nat-oop,10324,9943,5.293,0.963,1.028e-15,prime,1
1085,1,z:ilp,nat-oop,3970,5048,13.780,1.272,5.656e-16,chain3,0
1085,1,z:ilp,nat-oop,3085,4930,17.733,1.598,5.656e-16,chain3,1
1086,1,z:ilp,nat-oop,10628,9991,5.153,0.940,7.457e-16,prime,0
1086,1,z:ilp,nat-oop,10621,10010,5.156,0.943,7.457e-16,prime,1
1087,1,z:ilp,nat-oop,10389,9978,5.277,0.960,7.552e-16,prime,0
1087,1,z:ilp,nat-oop,10541,9978,5.200,0.947,7.552e-16,prime,1
1088,1,z:ilp,nat-oop,1333,2652,41.172,1.990,5.417e-16,2p,0
1088,1,z:ilp,nat-oop,1329,2642,41.288,1.988,5.417e-16,2p,1
1089,1,z:ilp,nat-oop,1580,1725,34.773,1.092,5.402e-16,chain3,0
1089,1,z:ilp,nat-oop,1600,1739,34.332,1.087,5.402e-16,chain3,1
1090,1,z:ilp,nat-oop,10403,18252,5.286,1.754,8.122e-16,prime,0
1090,1,z:ilp,nat-oop,10680,18253,5.149,1.709,8.122e-16,prime,1
1091,1,z:ilp,nat-oop,10668,9955,5.160,0.933,8.015e-16,prime,0
1091,1,z:ilp,nat-oop,10645,9943,5.171,0.934,8.015e-16,prime,1
1092,1,z:ilp,nat-oop,1237,1816,44.556,1.469,6.839e-16,chain3,0
1092,1,z:ilp,nat-oop,1252,1816,44.007,1.450,6.839e-16,chain3,1
1093,1,z:ilp,nat-oop,5754,10024,9.587,1.742,1.138e-15,prime,0
1093,1,z:ilp,nat-oop,5726,10012,9.633,1.748,1.138e-15,prime,1
1094,1,z:ilp,nat-oop,10618,9996,5.201,0.941,1.083e-15,prime,0
1094,1,z:ilp,nat-oop,10636,9990,5.192,0.939,1.083e-15,prime,1
1095,1,z:ilp,nat-oop,10746,14259,5.144,1.327,8.663e-16,prime,0
1095,1,z:ilp,nat-oop,10379,14260,5.326,1.374,8.663e-16,prime,1
1096,1,z:ilp,nat-oop,10569,22091,5.236,2.090,7.535e-16,prime,0
1096,1,z:ilp,nat-oop,10708,21947,5.168,2.050,7.535e-16,prime,1
1097,1,z:ilp,nat-oop,10735,10027,5.160,0.934,7.475e-16,prime,0
1097,1,z:ilp,nat-oop,10778,10007,5.140,0.928,7.475e-16,prime,1
1098,1,z:ilp,nat-oop,10503,9018,5.280,0.859,7.576e-16,prime,0
1098,1,z:ilp,nat-oop,10609,9025,5.227,0.851,7.576e-16,prime,1
1099,1,z:ilp,nat-oop,10632,9969,5.221,0.938,1.052e-15,prime,0
1099,1,z:ilp,nat-oop,10621,9970,5.227,0.939,1.052e-15,prime,1
1100,1,z:ilp,nat-oop,1302,1725,42.689,1.325,3.987e-16,chain3,0
1100,1,z:ilp,nat-oop,1279,1715,43.433,1.341,3.987e-16,chain3,1
1101,1,z:ilp,nat-oop,10634,10048,5.231,0.945,8.963e-16,prime,0
1101,1,z:ilp,nat-oop,10776,10051,5.162,0.933,8.963e-16,prime,1
1102,1,z:ilp,nat-oop,3459,5522,16.099,1.596,1.126e-15,flat,0
1102,1,z:ilp,nat-oop,3327,5516,16.738,1.658,1.126e-15,flat,1
1103,1,z:ilp,nat-oop,10772,9975,5.175,0.926,7.643e-16,prime,0
1103,1,z:ilp,nat-oop,10943,9971,5.094,0.911,7.643e-16,prime,1
1104,1,z:ilp,nat-oop,2352,3464,23.724,1.473,6.916e-16,chain3,0
1104,1,z:ilp,nat-oop,1685,3455,33.107,2.050,6.916e-16,chain3,1
1105,1,z:ilp,nat-oop,1756,3195,31.813,1.820,8.022e-16,flat,0
1105,1,z:ilp,nat-oop,1795,3195,31.118,1.780,8.022e-16,flat,1
1106,1,z:ilp,nat-oop,10548,12357,5.301,1.172,7.246e-16,prime,0
1106,1,z:ilp,nat-oop,10612,12311,5.269,1.160,7.246e-16,prime,1
1107,1,z:ilp,nat-oop,2413,7237,23.199,3.000,6.287e-16,2p,0
1107,1,z:ilp,nat-oop,2467,7231,22.689,2.931,6.287e-16,2p,1
1108,1,z:ilp,nat-oop,10453,9943,5.360,0.951,6.084e-16,prime,0
1108,1,z:ilp,nat-oop,10421,9930,5.377,0.953,6.084e-16,prime,1
1109,1,z:ilp,nat-oop,10665,10048,5.259,0.942,9.190e-16,prime,0
1109,1,z:ilp,nat-oop,10486,10054,5.349,0.959,9.190e-16,prime,1
1110,1,z:ilp,nat-oop,2283,5180,24.591,2.269,5.937e-16,chain3,0
1110,1,z:ilp,nat-oop,2351,5181,23.883,2.204,5.937e-16,chain3,1
1111,1,z:ilp,nat-oop,10303,9970,5.455,0.968,9.326e-16,prime,0
1111,1,z:ilp,nat-oop,10455,9956,5.376,0.952,9.326e-16,prime,1
1112,1,z:ilp,nat-oop,10387,22195,5.417,2.137,7.163e-16,prime,0
1112,1,z:ilp,nat-oop,10333,22174,5.445,2.146,7.163e-16,prime,1
1113,1,z:ilp,nat-oop,10687,9856,5.270,0.922,9.252e-16,prime,0
1113,1,z:ilp,nat-oop,10683,9841,5.272,0.921,9.252e-16,prime,1
1114,1,z:ilp,nat-oop,10382,10018,5.430,0.965,8.405e-16,prime,0
1114,1,z:ilp,nat-oop,10413,9999,5.414,0.960,8.405e-16,prime,1
1115,1,z:ilp,nat-oop,10477,9992,5.387,0.954,8.141e-16,prime,0
1115,1,z:ilp,nat-oop,10865,10007,5.194,0.921,8.141e-16,prime,1
1116,1,z:ilp,nat-oop,2646,4543,21.350,1.717,8.939e-16,flat,0
1116,1,z:ilp,nat-oop,2116,4547,26.702,2.149,8.939e-16,flat,1
1117,1,z:ilp,nat-oop,8441,10025,6.700,1.188,9.901e-16,prime,0
1117,1,z:ilp,nat-oop,8336,10366,6.784,1.244,9.901e-16,prime,1
1118,1,z:ilp,nat-oop,3531,6610,16.031,1.872,7.409e-16,flat,0
1118,1,z:ilp,nat-oop,3371,6612,16.793,1.961,7.409e-16,flat,1
1119,1,z:ilp,nat-oop,10634,9988,5.329,0.939,1.125e-15,prime,0
1119,1,z:ilp,nat-oop,10611,9998,5.340,0.942,1.125e-15,prime,1
1120,1,z:ilp,nat-oop,1169,1595,48.530,1.365,4.998e-16,chain3,0
1120,1,z:ilp,nat-oop,1178,1591,48.133,1.350,4.998e-16,chain3,1
1121,1,z:ilp,nat-oop,10858,12847,5.230,1.183,8.221e-16,prime,0
1121,1,z:ilp,nat-oop,10839,12813,5.238,1.182,8.221e-16,prime,1
1122,1,z:ilp,nat-oop,1718,2990,33.077,1.740,7.158e-16,chain3,0
1122,1,z:ilp,nat-oop,1720,2983,33.041,1.734,7.158e-16,chain3,1
1123,1,z:ilp,nat-oop,5433,9993,10.472,1.839,9.010e-16,prime,0
1123,1,z:ilp,nat-oop,5557,9975,10.238,1.795,9.010e-16,prime,1
1124,1,z:ilp,nat-oop,10440,9935,5.456,0.952,9.398e-16,prime,0
1124,1,z:ilp,nat-oop,10469,10125,5.440,0.967,9.398e-16,prime,1
1125,1,z:ilp,nat-oop,1591,1869,35.840,1.175,5.895e-16,flat,0
1125,1,z:ilp,nat-oop,1523,1878,37.447,1.234,5.895e-16,flat,1
1126,1,z:ilp,nat-oop,10521,10004,5.425,0.951,8.064e-16,prime,0
1126,1,z:ilp,nat-oop,10626,10018,5.371,0.943,8.064e-16,prime,1
1127,1,z:ilp,nat-oop,2475,3879,23.085,1.567,8.122e-16,chain3,0
1127,1,z:ilp,nat-oop,2314,3878,24.686,1.676,8.122e-16,chain3,1
1128,1,z:ilp,nat-oop,2777,6951,20.596,2.503,8.613e-16,flat,0
1128,1,z:ilp,nat-oop,2760,6953,20.720,2.519,8.613e-16,flat,1
1129,1,z:ilp,nat-oop,10562,10053,5.420,0.952,9.462e-16,prime,0
1129,1,z:ilp,nat-oop,10795,10066,5.303,0.932,9.462e-16,prime,1
1130,1,z:ilp,nat-oop,10680,19765,5.365,1.851,6.632e-16,prime,0
1130,1,z:ilp,nat-oop,10635,19776,5.388,1.860,6.632e-16,prime,1
1131,1,z:ilp,nat-oop,3082,5032,18.609,1.633,7.917e-16,chain3,0
1131,1,z:ilp,nat-oop,3442,4993,16.665,1.451,7.917e-16,chain3,1
1132,1,z:ilp,nat-oop,10361,9964,5.542,0.962,1.105e-15,prime,0
1132,1,z:ilp,nat-oop,10537,10000,5.449,0.949,1.105e-15,prime,1
1133,1,z:ilp,nat-oop,10504,10064,5.472,0.958,6.614e-16,prime,0
1133,1,z:ilp,nat-oop,10578,10056,5.434,0.951,6.614e-16,prime,1
1134,1,z:ilp,nat-oop,1713,1736,33.586,1.013,6.540e-16,chain3,0
1134,1,z:ilp,nat-oop,1677,1736,34.298,1.035,6.540e-16,chain3,1
1135,1,z:ilp,nat-oop,10448,10000,5.512,0.957,7.430e-16,prime,0
1135,1,z:ilp,nat-oop,10709,9987,5.378,0.933,7.430e-16,prime,1
1136,1,z:ilp,nat-oop,10657,10302,5.410,0.967,7.717e-16,prime,0
1136,1,z:ilp,nat-oop,10664,10315,5.406,0.967,7.717e-16,prime,1
1137,1,z:ilp,nat-oop,10693,10084,5.397,0.943,8.296e-16,prime,0
1137,1,z:ilp,nat-oop,10713,10056,5.387,0.939,8.296e-16,prime,1
1138,1,z:ilp,nat-oop,10644,10049,5.427,0.944,5.868e-16,prime,0
1138,1,z:ilp,nat-oop,10403,10048,5.553,0.966,5.868e-16,prime,1
